UnitPrice,SalesQuantity,ReturnQuantity,ProductDivision,ERPMasterGender,MainColorGroupDesc,USSize,OverallRating,ComfortRating,SizeRating,WidthRating,ReviewsCount,ReturnRate
23.84,164,1,Apparel,MNS,red,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
21.4,698,16,Apparel,WNS,black,L,5,5,3.3,3.3,3,0.02
21.74,510,3,Apparel,WNS,black,XL,5,5,3.3,3.3,3,0.01
20.52,905,20,Apparel,WNS,black,M,5,5,3.3,3.3,3,0.02
20.26,449,11,Apparel,WNS,black,S,5,5,3.3,3.3,3,0.02
20.07,137,4,Apparel,WNS,black,XS,5,5,3.3,3.3,3,0.03
22.39,87,2,Apparel,WNS,white,L,5,5,3.3,3.3,3,0.02
22.7,78,1,Apparel,WNS,white,XL,5,5,3.3,3.3,3,0.01
21.69,158,4,Apparel,WNS,white,M,5,5,3.3,3.3,3,0.03
21.69,154,2,Apparel,WNS,white,S,5,5,3.3,3.3,3,0.01
19.98,72,1,Apparel,WNS,gray,XS,5,5,3.3,3.3,3,0.01
20.26,327,7,Apparel,WNS,gray,S,5,5,3.3,3.3,3,0.02
20.54,569,14,Apparel,WNS,gray,M,5,5,3.3,3.3,3,0.02
20.83,557,11,Apparel,WNS,gray,L,5,5,3.3,3.3,3,0.02
20.83,439,6,Apparel,WNS,gray,XL,5,5,3.3,3.3,3,0.01
20.55,28,1,Apparel,WNS,gray,3X,4.5,4,3,3,2,0.04
19.44,29,1,Apparel,WNS,gray,1X,4.5,4,3,3,2,0.03
21.53,31,1,Apparel,WNS,gray,2X,4.5,4,3,3,2,0.03
21.05,326,5,Apparel,WNS,blue,L,5,5,3.3,3.3,3,0.02
21.43,217,4,Apparel,WNS,blue,XL,5,5,3.3,3.3,3,0.02
20.44,345,11,Apparel,WNS,blue,M,5,5,3.3,3.3,3,0.03
20.4,174,2,Apparel,WNS,blue,S,5,5,3.3,3.3,3,0.01
19.89,49,1,Apparel,WNS,blue,XS,5,5,3.3,3.3,3,0.02
20.13,107,3,Apparel,WNS,gray,S,5,5,3.3,3.3,3,0.03
20.67,25,1,Apparel,WNS,gray,XS,5,5,3.3,3.3,3,0.04
20.88,203,6,Apparel,WNS,gray,M,5,5,3.3,3.3,3,0.03
20.88,264,2,Apparel,WNS,gray,L,5,5,3.3,3.3,3,0.01
21.32,199,6,Apparel,WNS,gray,XL,5,5,3.3,3.3,3,0.03
22.67,51,1,Apparel,WNS,black,3X,5,4,3,3,1,0.02
23.06,50,1,Apparel,WNS,white,2X,5,4,3,3,1,0.02
23.05,27,1,Apparel,WNS,white,3X,5,4,3,3,1,0.04
21.89,67,3,Apparel,WNS,gray,2X,5,4,3,3,1,0.04
22.78,50,2,Apparel,WNS,gray,3X,5,4,3,3,1,0.04
24.99,19,1,Apparel,WNS,pink,3X,4.5,4,3,3,2,0.05
20.19,136,3,Apparel,WNS,gray,L,5,3.970830217,2.953835227,2.950917797,2,0.02
19.27,23,1,Apparel,WNS,gray,XS,5,3.970830217,2.953835227,2.950917797,2,0.04
20.27,112,2,Apparel,WNS,gray,M,5,3.970830217,2.953835227,2.950917797,2,0.02
20.52,27,2,Apparel,WNS,green,3X,4.5,4,3,3,2,0.07
19.54,44,1,Apparel,WNS,green,1X,4.5,4,3,3,2,0.02
22.03,54,4,Apparel,WNS,green,2X,4.5,4,3,3,2,0.07
20.72,160,4,Apparel,WNS,pink,S,5,3.970830217,2.953835227,2.950917797,2,0.02
20.01,52,2,Apparel,WNS,pink,XS,5,3.970830217,2.953835227,2.950917797,2,0.04
20.61,175,5,Apparel,WNS,pink,M,5,3.970830217,2.953835227,2.950917797,2,0.03
20.64,230,4,Apparel,WNS,red,S,5,3.970830217,2.953835227,2.950917797,2,0.02
20.7,504,15,Apparel,WNS,red,M,5,3.970830217,2.953835227,2.950917797,2,0.03
21.43,291,5,Apparel,WNS,red,L,5,3.970830217,2.953835227,2.950917797,2,0.02
21.87,198,6,Apparel,WNS,red,XL,5,3.970830217,2.953835227,2.950917797,2,0.03
19.59,61,1,Apparel,WNS,red,XS,5,3.970830217,2.953835227,2.950917797,2,0.02
22.14,131,1,Apparel,WNS,green,M,5,3.970830217,2.953835227,2.950917797,2,0.01
20.6,39,2,Apparel,WNS,green,XS,5,3.970830217,2.953835227,2.950917797,2,0.05
21.3,106,1,Apparel,WNS,green,S,5,3.970830217,2.953835227,2.950917797,2,0.01
23.03,94,1,Apparel,WNS,gray,2X,5,4,3,3,1,0.01
22.97,80,4,Apparel,WNS,gray,1X,5,4,3,3,1,0.05
21.26,326,4,Apparel,WNS,blue,L,5,3.970830217,2.953835227,2.950917797,2,0.01
20.93,250,4,Apparel,WNS,blue,XL,5,3.970830217,2.953835227,2.950917797,2,0.02
19.79,64,4,Apparel,WNS,blue,XS,5,3.970830217,2.953835227,2.950917797,2,0.06
20.85,444,4,Apparel,WNS,blue,M,5,3.970830217,2.953835227,2.950917797,2,0.01
20.97,198,4,Apparel,WNS,blue,S,5,3.970830217,2.953835227,2.950917797,2,0.02
20.76,125,4,Apparel,WNS,green,M,5,3.970830217,2.953835227,2.950917797,2,0.03
21.05,49,2,Apparel,WNS,green,S,5,3.970830217,2.953835227,2.950917797,2,0.04
21.3,113,2,Apparel,WNS,green,L,5,3.970830217,2.953835227,2.950917797,2,0.02
21.48,87,3,Apparel,WNS,green,XL,5,3.970830217,2.953835227,2.950917797,2,0.03
24.62,118,2,Apparel,WNS,gray,3X,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
23.62,86,1,Apparel,WNS,gray,1X,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
24.2,102,3,Apparel,WNS,gray,2X,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
24.91,33,1,Apparel,WNS,black,3X,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
24.14,38,1,Apparel,WNS,black,1X,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
25.32,34,1,Apparel,WNS,black,2X,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
20.97,247,6,Apparel,WNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
21.11,459,9,Apparel,WNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
22.97,284,10,Apparel,WNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
23.81,121,1,Apparel,WNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
20.4,72,2,Apparel,WNS,gray,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
20.78,200,5,Apparel,WNS,gray,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
21.14,126,5,Apparel,WNS,gray,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
21,159,4,Apparel,WNS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
21.07,51,1,Apparel,WNS,black,M,5,3.970830217,2.953835227,2.950917797,1,0.02
20.49,40,2,Apparel,WNS,black,L,5,3.970830217,2.953835227,2.950917797,1,0.05
21.44,19,2,Apparel,WNS,black,XL,5,3.970830217,2.953835227,2.950917797,1,0.11
20.14,33,2,Apparel,WNS,black,S,5,3.970830217,2.953835227,2.950917797,1,0.06
21.49,5,1,Apparel,WNS,black,XS,5,3.970830217,2.953835227,2.950917797,1,0.2
21.28,14,1,Apparel,WNS,black,2X,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
24.05,55,1,Apparel,WNS,black,3X,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
20.13,965,17,Apparel,WNS,gray,M,3.9,4.4,3.5,3.7,14,0.02
20.39,597,21,Apparel,WNS,gray,L,3.9,4.4,3.5,3.7,14,0.04
20.36,359,12,Apparel,WNS,gray,XL,3.9,4.4,3.5,3.7,14,0.03
19.84,124,1,Apparel,WNS,gray,XS,3.9,4.4,3.5,3.7,14,0.01
19.47,745,28,Apparel,WNS,gray,S,3.9,4.4,3.5,3.7,14,0.04
21.12,93,1,Apparel,WNS,gray,2X,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
20.92,48,1,Apparel,WNS,gray,1X,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
21.02,65,2,Apparel,WNS,gray,3X,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
21.5,467,15,Apparel,WNS,black,S,3.9,4.4,3.5,3.7,14,0.03
22.75,427,16,Apparel,WNS,black,M,3.9,4.4,3.5,3.7,14,0.04
22.54,108,3,Apparel,WNS,black,XS,3.9,4.4,3.5,3.7,14,0.03
22.35,384,11,Apparel,WNS,black,L,3.9,4.4,3.5,3.7,14,0.03
22.45,227,8,Apparel,WNS,black,XL,3.9,4.4,3.5,3.7,14,0.04
21.55,90,3,Apparel,WNS,gray,S,3.9,4.4,3.5,3.7,14,0.03
23.91,30,4,Apparel,WNS,gray,XS,3.9,4.4,3.5,3.7,14,0.13
21.47,321,5,Apparel,WNS,gray,L,3.9,4.4,3.5,3.7,14,0.02
21.43,183,5,Apparel,WNS,gray,XL,3.9,4.4,3.5,3.7,14,0.03
19.98,273,4,Apparel,WNS,gray,M,3.9,4.4,3.5,3.7,14,0.01
20.26,519,23,Apparel,WNS,blue,L,3.9,4.4,3.5,3.7,14,0.04
20.3,289,14,Apparel,WNS,blue,XL,3.9,4.4,3.5,3.7,14,0.05
20.02,372,12,Apparel,WNS,blue,M,3.9,4.4,3.5,3.7,14,0.03
19.76,268,8,Apparel,WNS,blue,S,3.9,4.4,3.5,3.7,14,0.03
20.38,72,2,Apparel,WNS,blue,XS,3.9,4.4,3.5,3.7,14,0.03
24.99,23,1,Apparel,WNS,pink,3X,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
23.96,133,8,Apparel,WNS,pink,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
23.52,79,7,Apparel,WNS,pink,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
23.62,264,5,Apparel,WNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
23.61,206,7,Apparel,WNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
23.77,76,1,Apparel,WNS,black,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
22.76,149,7,Apparel,WNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
23.01,107,3,Apparel,WNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
24.54,40,2,Apparel,WNS,green,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
24.15,65,3,Apparel,WNS,green,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
24.54,61,1,Apparel,WNS,green,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
24.47,42,3,Apparel,WNS,green,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
10.11,71,2,Apparel,WNS,red,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
13.99,5,1,Apparel,WNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
12.99,6,1,Apparel,WNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
10.57,55,2,Apparel,WNS,pink,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
15.92,38,2,Apparel,MNS,red,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
10.44,46,1,Apparel,WNS,pink,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
9.84,186,2,Apparel,WNS,pink,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
10,115,2,Apparel,WNS,pink,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
10.22,78,3,Apparel,WNS,pink,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
9.6,146,1,Apparel,WNS,pink,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
10.77,36,1,Apparel,WNS,pink,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
35.34,49,1,Footwear,MNS,black,8.5,5,3.970830217,2.953835227,2.950917797,1,0.02
35.01,61,1,Footwear,MNS,black,9,5,3.970830217,2.953835227,2.950917797,1,0.02
35.21,65,1,Footwear,MNS,black,10,5,3.970830217,2.953835227,2.950917797,1,0.02
34.61,21,1,Footwear,MNS,black,7.5,5,3.970830217,2.953835227,2.950917797,1,0.05
39.96,62,1,Footwear,MNS,black,9,5,3.970830217,2.953835227,2.950917797,1,0.02
39.85,120,1,Footwear,MNS,black,12,5,3.970830217,2.953835227,2.950917797,1,0.01
40.68,32,1,Footwear,MNS,black,8,5,3.970830217,2.953835227,2.950917797,1,0.03
39.61,67,2,Footwear,MNS,black,10,5,3.970830217,2.953835227,2.950917797,1,0.03
19.24,10,1,Apparel,MNS,blue,3XLT,3,2,1,1,2,0.1
17.69,5,1,Apparel,MNS,white,2XLT,3,2,1,1,2,0.2
18.31,4,1,Apparel,MNS,white,2XL,3,2,1,1,2,0.25
19.78,7,1,Apparel,MNS,white,3XLT,3,2,1,1,2,0.14
19.41,7,1,Apparel,WNS,white,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
28.45,12,1,Accessories,MNS,black,Adult,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
37.55,9,1,Footwear,WNS,black,7.5,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
37.34,13,1,Footwear,WNS,white,6.5,5,5,2.953835227,2.950917797,2,0.08
36.93,16,1,Footwear,WNS,white,7,5,5,2.953835227,2.950917797,2,0.06
38.28,28,2,Footwear,WNS,white,7.5,5,5,2.953835227,2.950917797,2,0.07
38.88,22,2,Footwear,WNS,white,9,5,5,2.953835227,2.950917797,2,0.09
37.17,20,1,Footwear,WNS,white,9.5,5,5,2.953835227,2.950917797,2,0.05
36.23,33,1,Footwear,WNS,white,8,5,5,2.953835227,2.950917797,2,0.03
36.84,27,3,Footwear,WNS,white,8.5,5,5,2.953835227,2.950917797,2,0.11
40.34,30,1,Footwear,WNS,white,10,5,5,2.953835227,2.950917797,2,0.03
50,2,1,Apparel,WNS,black,XS,5,5,3,3,3,0.5
44.34,18,1,Apparel,WNS,black,M,5,5,3,3,3,0.06
49.17,17,3,Apparel,WNS,black,L,5,5,3,3,3,0.18
41.53,13,1,Apparel,WNS,black,XL,5,5,3,3,3,0.08
19.11,11,1,Apparel,MNS,black,2XL,3,2,1,1,2,0.09
15.91,3,1,Apparel,MNS,gray,2XL,3,2,1,1,2,0.33
15.52,36,2,Footwear,WNS,red,6,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
15.07,73,1,Footwear,WNS,red,7,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
15.33,57,1,Footwear,WNS,red,8,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
17.67,17,1,Footwear,WNS,red,10,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
110.55,9,1,Apparel,MNS,pink,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
109.99,13,3,Apparel,MNS,pink,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.23
109.99,3,1,Apparel,MNS,pink,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
80.83,6,1,Apparel,MNS,pink,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
89.99,7,1,Apparel,MNS,pink,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
76.24,6,3,Apparel,MNS,pink,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
80.76,13,5,Apparel,MNS,pink,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.38
52.38,10,1,Footwear,KIDS,black,5,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
46.94,19,1,Footwear,KIDS,black,7,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
46.04,41,1,Footwear,KIDS,black,9,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
46.61,47,1,Footwear,KIDS,black,10,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
70.69,10,1,Footwear,MNS,white,10.5,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
59.99,5,1,Footwear,MNS,white,8,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
59.99,4,1,Footwear,MNS,white,9,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
63.42,7,1,Footwear,MNS,white,11,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
89.27,5,1,Footwear,MNS,black,10,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
69.99,4,1,Apparel,MNS,white,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
18.98,35,1,Accessories,MNS,white,OSFA,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
39.99,2,1,Apparel,WNS,blue,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
59.99,2,1,Apparel,WNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
70,2,1,Apparel,WNS,white,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
94.17,24,1,Apparel,MNS,white,L,5,3.970830217,4,2.950917797,1,0.04
100,9,1,Apparel,MNS,white,XXL,5,3.970830217,4,2.950917797,1,0.11
80,14,1,Apparel,MNS,white,S,5,3.970830217,4,2.950917797,1,0.07
41.03,4,1,Footwear,WNS,white,9.5,5,4,3,3,1,0.25
41.36,16,2,Footwear,WNS,white,6.5,5,4,3,3,1,0.12
36.22,26,1,Footwear,WNS,white,7,5,4,3,3,1,0.04
36.82,28,1,Footwear,WNS,white,7.5,5,4,3,3,1,0.04
30.83,15,1,Footwear,KIDS,black,4.5,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
29.96,23,1,Footwear,KIDS,black,5,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
29.66,30,1,Footwear,KIDS,black,6,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
29.63,43,4,Footwear,KIDS,black,7,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
28.9,27,1,Footwear,KIDS,black,10.5,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
28.44,25,3,Footwear,KIDS,black,11,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
28.53,61,5,Footwear,KIDS,black,13,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
29.99,26,3,Footwear,KIDS,black,2,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
29.72,7,1,Footwear,KIDS,black,11.5,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
29.35,45,2,Footwear,KIDS,black,12,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
29.32,6,1,Footwear,KIDS,black,13.5,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
29.24,26,2,Footwear,KIDS,black,1,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
67.99,3,1,Apparel,WNS,blue,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
59.99,3,2,Apparel,WNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.67
59.44,2,1,Apparel,WNS,black,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
95,2,1,Apparel,WNS,green,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
33.7,15,1,Accessories,MNS,pink,Adult,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
33.74,35,1,Footwear,MNS,white,11.5,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
35.13,11,1,Footwear,MNS,white,7,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
34.94,44,1,Footwear,MNS,white,9.5,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
35.51,48,1,Footwear,MNS,white,10,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
37.18,22,1,Footwear,MNS,white,13,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
35.2,51,2,Footwear,MNS,white,10.5,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
35.06,54,1,Footwear,MNS,white,9,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
34.99,7,1,Footwear,KIDS,blue,5,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
46.25,4,1,Footwear,KIDS,blue,7,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
37.01,14,1,Footwear,KIDS,blue,8,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
34.5,17,2,Footwear,KIDS,blue,9,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
34.99,18,1,Footwear,KIDS,gray,10,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
39.55,14,1,Footwear,KIDS,gray,8,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
23.83,9,1,Footwear,KIDS,white,5.5,1,3.970830217,2.953835227,2.950917797,1,0.11
56.66,14,1,Accessories,MNS,Assorted Colours,OSFA,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
26.49,30,1,Apparel,MNS,white,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
29.06,17,1,Apparel,MNS,white,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
21.48,49,1,Apparel,MNS,white,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
25.28,24,1,Apparel,MNS,white,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
29.83,28,2,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
30.88,20,1,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
31.04,81,2,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
31.92,59,2,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
35.19,27,4,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.15
32.39,28,2,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
30.25,12,1,Apparel,WNS,white,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
34.17,12,1,Apparel,WNS,white,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
37.72,11,1,Apparel,WNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
52.5,4,1,Apparel,WNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
41.35,13,1,Apparel,WNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
54.04,6,1,Apparel,WNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
27.72,11,1,Footwear,MNS,black,6,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
25.79,12,1,Footwear,MNS,black,8,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
111.43,7,1,Footwear,MNS,pink,6.5,4.7,4,3,3,3,0.14
115.2,5,1,Footwear,MNS,pink,11.5,4.7,4,3,3,3,0.2
106.91,11,1,Footwear,MNS,pink,8,4.7,4,3,3,3,0.09
86,6,1,Footwear,MNS,pink,5,4.7,4,3,3,3,0.17
118.8,10,2,Footwear,MNS,pink,9,4.7,4,3,3,3,0.2
22.16,69,2,Apparel,MNS,blue,L,1,2,2,2,1,0.03
23.14,57,1,Apparel,MNS,blue,S,1,2,2,2,1,0.02
9.5,21,1,Accessories,MNS,blue,OSFA,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
10.23,22,1,Accessories,MNS,green,OSFA,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
18.61,28,1,Accessories,MNS,blue,S/M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
16.74,42,1,Accessories,MNS,blue,L/XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
21.05,17,2,Accessories,MNS,beige,S/M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
9.53,391,8,Accessories,MNS,black,OSFA,5,3.970830217,2.953835227,2.950917797,1,0.02
8.55,51,1,Accessories,MNS,green,OSFA,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
8.75,22,2,Accessories,KIDS,blue,OSFA,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
54.16,6,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
45.07,13,1,Apparel,MNS,white,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
49.16,12,2,Apparel,MNS,white,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
38.54,12,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
33.32,13,2,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.15
34.91,12,1,Apparel,MNS,white,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
33.12,16,1,Apparel,MNS,white,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
15.16,44,1,Footwear,KIDS,black,5,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
15.75,51,1,Footwear,KIDS,black,6,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
20.62,12,1,Apparel,MNS,purple,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
16.33,14,1,Apparel,MNS,white,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
17.94,23,1,Apparel,MNS,white,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
24.84,8,1,Apparel,WNS,white,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
21.19,25,3,Apparel,MNS,orange,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
20.84,22,1,Apparel,MNS,orange,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
26.03,8,2,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
316.88,4,2,Accessories,MNS,black,OSFA,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
11.42,34,1,Footwear,KIDS,black,3,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
11.56,24,1,Footwear,KIDS,black,13,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
49.99,5,1,Footwear,WNS,green,5.5,1.5,1,2.5,2.5,2,0.2
49.99,7,1,Footwear,WNS,green,7.5,1.5,1,2.5,2.5,2,0.14
72,2,1,Apparel,MNS,white,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
91.67,25,3,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
77.16,20,1,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
83.52,19,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
42.31,14,1,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
84.45,12,2,Apparel,MNS,black,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
67.82,14,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
76.15,27,2,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
14.23,5,2,Apparel,MNS,gray,M,1,3.970830217,2.953835227,2.950917797,1,0.4
78.49,21,1,Apparel,MNS,blue,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
94.86,14,1,Apparel,MNS,blue,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
77.69,13,2,Apparel,MNS,blue,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.15
51,4,2,Apparel,MNS,white,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
77.72,18,1,Apparel,MNS,blue,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
107.27,11,1,Apparel,MNS,blue,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
